,value,metric,type
475,3.1534558451667927,fde,ml
476,1.770186803991672,fde,ml
477,0.46425095118765497,fde,ml
478,1.0835701658148817,fde,ml
479,1.5399469135443145,fde,ml
480,0.36937331436998466,fde,ml
481,1.3853867428280744,fde,ml
482,0.31257503164903705,fde,ml
483,1.6620942074793383,fde,ml
484,2.3905083831745695,fde,ml
485,2.72596585667006,fde,ml
486,0.7287808974535569,fde,ml
487,1.90550906493731,fde,ml
488,13.548772482586466,fde,ml
489,1.6549502970054952,fde,ml
490,5.6911173622968985,fde,ml
491,2.343202196360898,fde,ml
492,1.034040317576924,fde,ml
493,0.6926120603249454,fde,ml
494,2.33700241749086,fde,ml
495,1.098660969435049,fde,ml
496,3.1457770205362405,fde,ml
497,2.5770172269095317,fde,ml
498,0.37693443592248527,fde,ml
499,0.7166761932207957,fde,ml
500,0.8956036510862796,fde,ml
501,0.36937331436998466,fde,ml
502,0.1944802982769525,fde,ml
503,2.0875735024019364,fde,ml
504,1.803798436355063,fde,ml
505,2.5773307755492048,fde,ml
506,2.5662604855994546,fde,ml
507,0.9856839890981897,fde,ml
508,1.7825188537455967,fde,ml
509,13.216768498281919,fde,ml
510,1.061849351801093,fde,ml
511,5.620510787505678,fde,ml
512,4.316758045225426,fde,ml
513,1.2085707578384381,fde,ml
514,0.30390001086305024,fde,ml
515,1.9654053826227882,fde,ml
516,1.2185538477156246,fde,ml
517,3.175450119807934,fde,ml
518,2.690054913199749,fde,ml
519,0.37175039514821545,fde,ml
520,1.1404392759157904,fde,ml
521,1.179978889372902,fde,ml
522,0.36937331436998466,fde,ml
523,0.5459962942020538,fde,ml
524,2.5210102210127325,fde,ml
525,1.8391383106042265,fde,ml
526,2.560090590662231,fde,ml
527,2.5036689052697567,fde,ml
528,1.1317105109671965,fde,ml
529,1.6826880167531935,fde,ml
530,1.5632303345378553,fde,ml
531,8.30886212469281,fde,ml
532,1.1203451993025364,fde,ml
533,0.2844799485082062,fde,ml
534,2.3112843267614473,fde,ml
535,1.4501117894911255,fde,ml
536,2.748370185780202,fde,ml
537,0.957066026444795,fde,ml
538,0.37078715861422146,fde,ml
539,1.6946419993438697,fde,ml
540,1.456392006467782,fde,ml
541,0.36937331436998466,fde,ml
542,0.5226499549734236,fde,ml
543,2.523397967101178,fde,ml
544,2.391806366092473,fde,ml
545,2.3988899244523636,fde,ml
546,3.159319999200775,fde,ml
547,1.291820440279599,fde,ml
548,1.3667337471358785,fde,ml
549,1.2554438350243264,fde,ml
550,8.144222264418211,fde,ml
551,0.31882516269622213,fde,ml
552,1.292676768006237,fde,ml
553,1.8450834927897612,fde,ml
554,0.8582239981468642,fde,ml
555,2.815721470275252,fde,ml
556,1.3795989902424364,fde,ml
557,0.37104325774630253,fde,ml
558,2.347109847245073,fde,ml
559,1.5504957249441864,fde,ml
560,0.36937331436998466,fde,ml
561,1.144544950735713,fde,ml
562,1.8740070424502342,fde,ml
563,2.5751744613610223,fde,ml
564,2.291788388242229,fde,ml
565,3.1806278251672078,fde,ml
566,1.2235800558736543,fde,ml
567,1.2376983184595978,fde,ml
568,2.5539358813835977,fde,ml
569,8.35952364643234,fde,ml
570,1.9689812169818033,fde,ml
571,2.1746051314660866,fde,ml
572,4.73723501661017,fde,ml
573,2.6828247176672275,fde,ml
574,0.2937730507729574,fde,ml
575,2.9942359405242054,fde,ml
576,2.896247300082412,fde,ml
577,0.46483446248671567,fde,ml
578,3.3867254575037737,fde,ml
579,2.1245905151822653,fde,ml
580,0.36937331436998466,fde,ml
581,1.0737772041090348,fde,ml
582,2.198316114727918,fde,ml
583,2.6450522107563934,fde,ml
584,1.9944954406441084,fde,ml
585,2.7038450018474043,fde,ml
586,1.0399059136117996,fde,ml
