,value,metric,type
524,1.111109569272327,ade,ml
525,0.9657244462034096,ade,ml
526,1.3215300434911457,ade,ml
527,1.338088291619049,ade,ml
528,0.5534844711018921,ade,ml
529,0.9914167824447054,ade,ml
530,0.7908810960793043,ade,ml
531,4.901536231518428,ade,ml
532,0.6286163434148602,ade,ml
533,0.3217951896553987,ade,ml
534,1.15290606334296,ade,ml
535,0.9363623590590079,ade,ml
536,1.15177750879951,ade,ml
537,0.36982880848548333,ade,ml
538,0.17874673137709998,ade,ml
539,0.6659065968007729,ade,ml
540,0.7048494596221295,ade,ml
541,0.1787243376985155,ade,ml
542,0.21869913532348403,ade,ml
543,1.3125243295716933,ade,ml
544,1.3796282784431275,ade,ml
545,1.1772873536108923,ade,ml
546,1.8610445061405123,ade,ml
547,0.8304978345239586,ade,ml
548,1.0814102599233864,ade,ml
549,0.5846744835449886,ade,ml
550,4.69852600054351,ade,ml
551,0.21392578394500247,ade,ml
552,0.7962269299593799,ade,ml
553,0.9173592588591287,ade,ml
554,0.39751857134860974,ade,ml
555,1.1393901699291324,ade,ml
556,0.5062271126335535,ade,ml
557,0.1790364728597689,ade,ml
558,1.0053238797307895,ade,ml
559,0.7731202675109999,ade,ml
560,0.1787243376985155,ade,ml
561,0.5060394020569903,ade,ml
562,1.088303752689779,ade,ml
563,1.548267416739514,ade,ml
564,1.0668720804878695,ade,ml
565,1.9780178997990212,ade,ml
566,0.9106747646517199,ade,ml
567,0.8654847252808162,ade,ml
568,1.0366452867764009,ade,ml
569,4.79456753792052,ade,ml
570,1.1054953732715482,ade,ml
571,1.3739512606779052,ade,ml
572,2.67974774729806,ade,ml
573,1.531610807621256,ade,ml
574,0.4954250149826677,ade,ml
575,1.1965040402985476,ade,ml
576,1.16554660681633,ade,ml
577,0.2359072273433882,ade,ml
578,1.8960777541463354,ade,ml
579,1.0674107975205291,ade,ml
580,0.1787243376985155,ade,ml
581,0.5299299779956025,ade,ml
582,1.5169933122439438,ade,ml
583,1.7235342641645957,ade,ml
584,0.8313879997860502,ade,ml
585,1.9787605528534762,ade,ml
586,1.0174726982352884,ade,ml
587,1.0111039342666777,ade,ml
588,1.0366350306946635,ade,ml
589,4.722330395920629,ade,ml
590,1.1889978893586541,ade,ml
591,1.4607468642188015,ade,ml
592,1.2757733697463967,ade,ml
593,0.39492860263257284,ade,ml
594,0.4309063021751756,ade,ml
595,1.8538801710961195,ade,ml
596,1.1705304097208005,ade,ml
597,0.2391780097928393,ade,ml
598,1.4946521763443466,ade,ml
599,0.6312001513850225,ade,ml
600,0.1787243376985155,ade,ml
601,1.156136962467296,ade,ml
602,1.4897683715809844,ade,ml
603,0.2942121790462197,ade,ml
604,1.2194556586310912,ade,ml
605,0.5926700294194113,ade,ml
606,0.7072376190143416,ade,ml
607,1.4529799842391338,ade,ml
608,1.874477963089021,ade,ml
609,5.436563509866165,ade,ml
610,0.9423364236728071,ade,ml
611,0.31011766676508107,ade,ml
612,2.0200449619976104,ade,ml
613,1.0939558405988572,ade,ml
614,0.6446207879027955,ade,ml
615,1.869891173891382,ade,ml
616,2.1184857103550097,ade,ml
617,0.23732003891006578,ade,ml
618,1.074616191194788,ade,ml
619,1.0166934673928791,ade,ml
620,0.1787243376985155,ade,ml
621,1.021831648729581,ade,ml
622,1.197132581353604,ade,ml
623,0.6048660817911452,ade,ml
624,1.2738263271059589,ade,ml
