,value,metric,type
1440,-0.8563396176586087,kde,full
1441,-0.7527321880071179,kde,full
1442,1.9685678344806665,kde,full
1443,2.42965236974697,kde,full
1444,-0.7314969912519361,kde,full
1445,2.550136447092755,kde,full
1446,1.2776978740833096,kde,full
1447,1.4186635969469603,kde,full
1448,2.506216477310608,kde,full
1449,2.1907576042848707,kde,full
1450,2.0964337923941283,kde,full
1451,2.8635881318254914,kde,full
1452,3.1607194723355145,kde,full
1453,2.9601414677565767,kde,full
1454,1.7316935463335914,kde,full
1455,3.131399589484731,kde,full
1456,-1.0597834820504652,kde,full
1457,-1.0557691091038268,kde,full
1458,-1.0044992853638484,kde,full
1459,-1.1098071591123468,kde,full
1460,-1.104356036196509,kde,full
1461,2.786890226372301,kde,full
1462,-1.1466232388427926,kde,full
1463,-0.5959110210613552,kde,full
1464,1.2265821591773887,kde,full
1465,2.4234940308243096,kde,full
1466,-0.9550589514082092,kde,full
1467,2.5293310331987,kde,full
1468,1.2600936195913262,kde,full
1469,1.506766448307867,kde,full
1470,2.8140892955868395,kde,full
1471,2.3118249097546077,kde,full
1472,2.1433818929826733,kde,full
1473,2.7393705965228707,kde,full
1474,3.160779907537063,kde,full
1475,3.1223716308724394,kde,full
1476,1.5926489478225956,kde,full
1477,3.208253533909712,kde,full
1478,-1.275996261387957,kde,full
1479,-1.1213666025262958,kde,full
1480,-1.0019501678587326,kde,full
1481,-1.0238915829007964,kde,full
1482,-0.8219826396985066,kde,full
1483,2.7937804370550072,kde,full
1484,-0.31223471623566845,kde,full
1485,-0.690269401960725,kde,full
1486,1.2415542397852537,kde,full
1487,2.4089925333743167,kde,full
1488,-1.0992802869622993,kde,full
1489,2.451146078184849,kde,full
1490,1.2269164543028395,kde,full
1491,1.6458003610572853,kde,full
1492,2.3697528912173076,kde,full
1493,2.003802189297044,kde,full
1494,2.3059864472234244,kde,full
1495,3.5242456098099013,kde,full
1496,2.7686894819699113,kde,full
1497,2.7330649716566358,kde,full
1498,1.6954035014392548,kde,full
1499,2.921032342154606,kde,full
1500,-0.8383380627255198,kde,full
1501,-1.0362970776388283,kde,full
1502,-0.9851731536139893,kde,full
1503,-1.2291087700956378,kde,full
1504,-1.0839862860986174,kde,full
1505,2.872017492269432,kde,full
1506,-1.0365339128921585,kde,full
1507,-0.523028808066968,kde,full
1508,1.3527304028245064,kde,full
1509,2.4134265721522326,kde,full
1510,-0.788467863236172,kde,full
1511,2.3331460368675474,kde,full
1512,1.397760054616084,kde,full
1513,1.4633046474006581,kde,full
1514,2.7695400228708533,kde,full
1515,2.0795366340593175,kde,full
1516,2.4749834211009287,kde,full
1517,4.0948174106472335,kde,full
1518,2.8042410291050324,kde,full
1519,2.780686067737604,kde,full
1520,1.5592527911950027,kde,full
1521,2.9582352679429107,kde,full
1522,-0.9001073298016089,kde,full
1523,-1.1903114061015108,kde,full
1524,-1.010011202280656,kde,full
1525,-1.388828872094989,kde,full
1526,-0.8645345489603994,kde,full
1527,3.197718520492468,kde,full
1528,-1.1044247792559065,kde,full
1529,-0.7304070625382827,kde,full
1530,2.4405290106133566,kde,full
1531,-0.838668072636211,kde,full
1532,2.6307526359058673,kde,full
1533,1.5313096786421814,kde,full
1534,1.6286737964278224,kde,full
1535,2.088916478486283,kde,full
1536,2.0961528072301108,kde,full
1537,2.2726689869195487,kde,full
1538,3.9470503239912866,kde,full
1539,2.936844216990473,kde,full
1540,2.902714906247937,kde,full
1541,1.7644546471865148,kde,full
1542,3.1470785408887085,kde,full
1543,-1.0459698234313732,kde,full
1544,-1.012354662429059,kde,full
1545,-1.18180450095026,kde,full
1546,-1.0697108575991885,kde,full
1547,-1.180504537357783,kde,full
1548,3.3359194217783488,kde,full
1549,-0.9040134200225729,kde,full
1550,-0.7169019108153508,kde,full
1551,2.4538638760850082,kde,full
1552,-0.5887638667929714,kde,full
1553,2.585935249697784,kde,full
1554,1.369065399975396,kde,full
1555,1.443063755793034,kde,full
1556,2.6157813776910834,kde,full
1557,2.1078589033202073,kde,full
1558,2.1750926151988503,kde,full
1559,3.7666448661934777,kde,full
1560,2.975869028808166,kde,full
1561,2.9910200545302947,kde,full
1562,1.9198802570172084,kde,full
1563,3.1213477718637894,kde,full
1564,-1.063587607643486,kde,full
1565,-1.0860606194287317,kde,full
1566,-1.1607084916303891,kde,full
1567,-0.8868950077743234,kde,full
1568,-1.3100802570476195,kde,full
1569,4.2367166196620065,kde,full
1570,-0.3250120726050098,kde,full
1571,-0.7858839749947502,kde,full
1572,2.4141317938480022,kde,full
1573,-0.8022902098488097,kde,full
1574,2.5085181795262375,kde,full
1575,1.295800504951155,kde,full
1576,1.4577868488482504,kde,full
1577,2.874512349437549,kde,full
1578,2.1923739264054616,kde,full
1579,2.3085440871127387,kde,full
1580,3.7402025506119223,kde,full
1581,3.0663377706663417,kde,full
1582,2.924332663574039,kde,full
1583,2.2152442102325223,kde,full
1584,3.1116646463701834,kde,full
1585,-1.1024379147214445,kde,full
1586,-0.9451384207491651,kde,full
1587,-1.144461522195729,kde,full
1588,-0.8993810067002155,kde,full
1589,-1.0178841021874834,kde,full
1590,4.130682338691177,kde,full
1591,-0.12690551965583977,kde,full
1592,-0.7651486387971198,kde,full
1593,2.28611882109358,kde,full
1594,-0.777184561680645,kde,full
1595,2.6249824833591235,kde,full
1596,1.1658426639655273,kde,full
1597,1.3224008594843317,kde,full
1598,2.004210336003196,kde,full
1599,2.26046414971501,kde,full
1600,2.1646275327408646,kde,full
1601,3.6160756229867124,kde,full
1602,3.0749500399476863,kde,full
1603,2.9811969877860656,kde,full
1604,1.2294369724193452,kde,full
1605,3.2152245382194833,kde,full
1606,-1.2218128721439494,kde,full
1607,-1.1753541152322136,kde,full
1608,-1.0009175945097073,kde,full
1609,-1.013201431769199,kde,full
1610,-1.2675221644095587,kde,full
1611,3.620017666387994,kde,full
1612,-0.35572118425496246,kde,full
1613,-0.6287942361526734,kde,full
1614,2.1064087380181933,kde,full
1615,-0.9346507435037745,kde,full
1616,2.3002267743595817,kde,full
1617,1.3545035820523816,kde,full
1618,1.3580365184745067,kde,full
1619,2.394402448775586,kde,full
1620,2.373405106103522,kde,full
1621,2.2817311262997686,kde,full
1622,3.418317973450795,kde,full
1623,3.281362868072439,kde,full
1624,2.9606584818868416,kde,full
1625,1.3444104890863213,kde,full
1626,3.246827683981147,kde,full
1627,-0.9160304152966932,kde,full
1628,-1.1001711914115802,kde,full
1629,-0.7574313468956386,kde,full
1630,-1.0447307141632491,kde,full
1631,-0.8760355434782459,kde,full
1632,-0.4868886549274749,kde,full
1633,-0.8475373271625603,kde,full
1634,2.0985627493517693,kde,full
1635,-0.8147250601746651,kde,full
1636,2.4562328904011337,kde,full
1637,1.314398236885784,kde,full
1638,1.4967574873320815,kde,full
1639,1.92135447438306,kde,full
1640,2.1707698196834793,kde,full
1641,2.1324814938767087,kde,full
1642,3.382889864124859,kde,full
1643,2.837846614416584,kde,full
1644,2.988308786477003,kde,full
1645,1.655773469499123,kde,full
1646,3.0603359878264085,kde,full
1647,-0.9884648669375885,kde,full
1648,-0.9437663492649966,kde,full
1649,-1.08765045903824,kde,full
1650,-0.7880391044528784,kde,full
1651,-1.1146631647040324,kde,full
1652,-0.45710054926065635,kde,full
1653,-0.9631996348491322,kde,full
1654,2.097526247769136,kde,full
1655,-0.7960664559482152,kde,full
1656,2.1688378128035466,kde,full
1657,1.3524127625915958,kde,full
1658,1.3600254608393407,kde,full
1659,2.2537212447228567,kde,full
1660,2.1719594030880875,kde,full
1661,2.4714240269712056,kde,full
1662,3.7494367695065565,kde,full
1663,2.6669724465866453,kde,full
1664,3.163131285791488,kde,full
1665,2.9182515934446114,kde,full
1666,3.0944295127216757,kde,full
1667,-1.086806272496563,kde,full
1668,-0.9364805358333671,kde,full
1669,-0.9570290004483851,kde,full
1670,-1.14654471275934,kde,full
1671,-1.1279050061046616,kde,full
1672,-0.1515998077224037,kde,full
1673,-0.9365284460093841,kde,full
1674,2.4034426052626023,kde,full
1675,-1.0853122173829977,kde,full
1676,2.099603867517559,kde,full
1677,1.4002999231987543,kde,full
1678,1.4426476183814214,kde,full
1679,2.1244172461955384,kde,full
1680,2.3290385104439455,kde,full
1681,2.2765463443289318,kde,full
1682,4.0302967456013725,kde,full
1683,2.7147172673211246,kde,full
1684,3.119847415278564,kde,full
1685,3.885555708984416,kde,full
1686,3.1365834485985697,kde,full
1687,-0.9681538377319174,kde,full
1688,-0.773901466469795,kde,full
1689,-0.6304235598363721,kde,full
1690,-1.1010951795786332,kde,full
1691,-1.054006233299474,kde,full
1692,-0.17780218439448917,kde,full
1693,-1.2554566486146161,kde,full
1694,2.93187911240853,kde,full
1695,-1.099291798148167,kde,full
1696,2.180912605300373,kde,full
1697,1.6197624573119338,kde,full
1698,1.6822908365474012,kde,full
1699,1.8147905023235986,kde,full
1700,2.3900643823522527,kde,full
1701,2.3088138867641477,kde,full
1702,3.6596948277587624,kde,full
1703,3.1518076405632582,kde,full
1704,3.08238013952593,kde,full
1705,2.3100306047864754,kde,full
1706,3.318332035861841,kde,full
1707,-0.6918413732402461,kde,full
1708,-0.8068053484898183,kde,full
1709,-0.8531920651058003,kde,full
1710,-1.145544635372131,kde,full
1711,-0.8740858164273474,kde,full
1712,-0.25653515466962656,kde,full
1713,-0.9891808712761733,kde,full
1714,2.189696455718859,kde,full
1715,-0.7996626962884961,kde,full
1716,2.245010996664112,kde,full
1717,1.290028247774584,kde,full
1718,2.0104970296708857,kde,full
1719,4.539947645451825,kde,full
1720,3.0989581529902397,kde,full
1721,4.460093676261186,kde,full
1722,2.267037835949621,kde,full
1723,2.7558158122955345,kde,full
1724,-0.5447366650276044,kde,full
1725,2.2565761653359417,kde,full
1726,-0.3081922789640032,kde,full
1727,3.7384234207547,kde,full
1728,1.2786410385941518,kde,full
1729,2.241876041085828,kde,full
1730,-0.3957743302983235,kde,full
1731,2.257583742295423,kde,full
1732,1.939617544624154,kde,full
1733,1.803346970099215,kde,full
1734,1.6223809719373814,kde,full
1735,2.6337832061356643,kde,full
1736,2.1933157487962296,kde,full
1737,2.97238652811046,kde,full
1738,2.909715152708368,kde,full
1739,1.5303183191559784,kde,full
1740,-0.5685453475688216,kde,full
1741,1.727014935829216,kde,full
1742,-0.8330075957237745,kde,full
1743,2.467975235084472,kde,full
1744,0.646710292158606,kde,full
1745,3.0470668122786853,kde,full
1746,-0.8109912656928459,kde,full
1747,1.4062334155038294,kde,full
1748,1.54081088905299,kde,full
1749,1.5214171501703602,kde,full
1750,2.1394696867001572,kde,full
1751,2.4361450179797677,kde,full
1752,1.9552154831301987,kde,full
1753,2.8220085153711136,kde,full
1754,3.272644783285825,kde,full
1755,1.6983607035377164,kde,full
1756,-0.9250376629087111,kde,full
1757,1.7335322182796247,kde,full
1758,-0.7579299521157556,kde,full
1759,2.2253617133894563,kde,full
1760,0.42118344730827917,kde,full
1761,2.658312263858887,kde,full
1762,-0.7355943132114038,kde,full
1763,1.7934569377556482,kde,full
1764,1.676189935433055,kde,full
1765,1.7610758227803802,kde,full
1766,1.0921871367815241,kde,full
1767,2.3398094186351717,kde,full
1768,1.9455363343640881,kde,full
1769,2.9358026693568364,kde,full
1770,3.8331217693587245,kde,full
1771,1.8751905378325913,kde,full
1772,-0.7112761949724549,kde,full
1773,2.0784374629572038,kde,full
1774,-0.6602772522732626,kde,full
1775,2.2417755294817305,kde,full
1776,1.1288539841146679,kde,full
1777,2.778027618397692,kde,full
1778,-0.8959082552745908,kde,full
1779,2.6850634724256426,kde,full
1780,2.061840455331147,kde,full
1781,2.354461860543184,kde,full
1782,0.958489711444825,kde,full
1783,2.6032149096320927,kde,full
1784,2.133960310482562,kde,full
1785,3.2052437835539775,kde,full
1786,4.795204314590836,kde,full
1787,2.3940394801068288,kde,full
1788,-1.0287751466746384,kde,full
1789,2.746431765211328,kde,full
1790,-0.7774806451941076,kde,full
1791,2.2338625988639107,kde,full
1792,-0.16021097436345014,kde,full
1793,2.1215133226175222,kde,full
1794,-0.9223190014842674,kde,full
1795,3.1255488552545017,kde,full
1796,2.259508480773343,kde,full
1797,2.8074748869820674,kde,full
1798,0.9983419801258131,kde,full
1799,2.2363944484511213,kde,full
1800,2.7424662667004434,kde,full
1801,2.565580857305474,kde,full
1802,2.7153430498311035,kde,full
1803,1.1692129039880401,kde,full
1804,-0.9158762022301457,kde,full
1805,1.563482318365443,kde,full
1806,-1.2235804584842922,kde,full
1807,2.4382879226631546,kde,full
1808,0.1689232722401576,kde,full
1809,2.7670289204319647,kde,full
1810,-0.7529353634675322,kde,full
1811,1.6554321942938435,kde,full
1812,1.8129361364777137,kde,full
1813,1.7986909642582538,kde,full
1814,0.9920631667834839,kde,full
1815,2.2013708421777327,kde,full
1816,4.384656410421273,kde,full
1817,2.218911639258446,kde,full
1818,4.090063174579427,kde,full
1819,1.1721677637555001,kde,full
1820,-1.0648849237497182,kde,full
1821,1.5977427455804087,kde,full
1822,-0.9382946041448148,kde,full
1823,2.564798657675326,kde,full
1824,-0.5848236948232617,kde,full
1825,2.539743588905476,kde,full
1826,-0.8876672486506516,kde,full
1827,1.6511900065202227,kde,full
1828,1.7613633756952924,kde,full
1829,2.0878796901844994,kde,full
1830,0.6381673531438764,kde,full
1831,2.297717013969697,kde,full
1832,8.382310305059995,kde,full
1833,2.148950283018287,kde,full
1834,3.2425746715087387,kde,full
1835,1.2202129120506324,kde,full
1836,-0.8243564662559899,kde,full
1837,1.654272373811383,kde,full
1838,-1.087481237954643,kde,full
1839,2.1022649558766595,kde,full
1840,-1.0637448557587954,kde,full
1841,2.5172121567920236,kde,full
1842,-1.1850893406496266,kde,full
1843,1.9820221662538346,kde,full
1844,1.7833753088094966,kde,full
1845,1.9757451469191043,kde,full
1846,1.4765502168644704,kde,full
1847,2.6943887828790207,kde,full
1848,10.588905016640274,kde,full
1849,3.093844614651227,kde,full
1850,2.728404478759079,kde,full
1851,1.5900739852827366,kde,full
1852,-0.8047713899487414,kde,full
1853,1.7419654891773069,kde,full
1854,-0.9155226191091871,kde,full
1855,2.004796209965903,kde,full
1856,-0.7420044471234447,kde,full
1857,2.0061010430414683,kde,full
1858,-0.7509501895086892,kde,full
1859,2.224553835494125,kde,full
1860,2.09210125479923,kde,full
1861,2.357336473863243,kde,full
1862,2.8751123247818686,kde,full
1863,2.9459274579045718,kde,full
1864,2.7180872898407404,kde,full
1865,17.141477627197812,kde,full
1866,3.4298209359804708,kde,full
1867,3.853053823821097,kde,full
1868,1.5244460768043093,kde,full
1869,-0.9206356539066098,kde,full
1870,1.8349357977326646,kde,full
1871,0.28552057576785883,kde,full
1872,2.0901128061458616,kde,full
1873,-0.02721840418615329,kde,full
1874,2.193615109002825,kde,full
1875,-1.031116219769525,kde,full
1876,2.0883945745175887,kde,full
1877,2.1034712402541786,kde,full
1878,2.309017255360976,kde,full
1879,3.8917510455970037,kde,full
1880,2.131020680519588,kde,full
1881,2.3797625023657867,kde,full
1882,5.791524020554321,kde,full
1883,3.000044823317163,kde,full
1884,2.3433338594322457,kde,full
1885,1.4047271604526457,kde,full
1886,-0.7027824792513924,kde,full
1887,1.6298342136177268,kde,full
1888,2.5274433290204175,kde,full
1889,2.1088460310273103,kde,full
1890,1.7104855804327919,kde,full
1891,2.0797963543350066,kde,full
1892,-0.8988413724270491,kde,full
1893,1.1307504220534927,kde,full
1894,1.7843650900603194,kde,full
1895,1.3677956584214952,kde,full
1896,2.7089825569174772,kde,full
1897,2.090162276302027,kde,full
1898,2.3099537717663785,kde,full
1899,2.5051984556037112,kde,full
1900,5.349964201598153,kde,full
1901,3.7939938280650836,kde,full
1902,-0.3228961904866471,kde,full
1903,2.1935205291937763,kde,full
1904,2.1030160313238473,kde,full
1905,4.682576194746271,kde,full
1906,2.755655001109626,kde,full
1907,-0.5402460864985237,kde,full
1908,1.9185974850892449,kde,full
1909,1.7401382559310306,kde,full
1910,4.535892280451831,kde,full
1911,2.5919415773090946,kde,full
1912,-1.13329705128662,kde,full
1913,1.7837807704681432,kde,full
1914,1.6832662546412016,kde,full
1915,4.748326410226158,kde,full
1916,2.6090623249566254,kde,full
1917,-0.9441034747704881,kde,full
1918,1.899002748999657,kde,full
1919,2.146794178914054,kde,full
1920,5.860177553740574,kde,full
1921,2.9824954639016275,kde,full
1922,-1.198404099375045,kde,full
1923,1.9783086668536023,kde,full
1924,1.8271859884221833,kde,full
1925,5.956819762372513,kde,full
1926,2.4955017606604604,kde,full
1927,-1.121608031827764,kde,full
1928,1.8421098544613765,kde,full
1929,1.760808790330914,kde,full
1930,6.4274915009795315,kde,full
1931,2.528962491774326,kde,full
1932,-0.9562941898839356,kde,full
1933,1.8429231402057644,kde,full
1934,1.873803601098862,kde,full
1935,5.240875651811054,kde,full
1936,2.4104700896006737,kde,full
1937,-1.0918918924588885,kde,full
1938,1.759822913960356,kde,full
1939,2.0116053454325296,kde,full
1940,7.265841919245858,kde,full
1941,2.338015691292038,kde,full
1942,-1.0596203402904476,kde,full
1943,1.6720153380149614,kde,full
1944,2.400232823645208,kde,full
1945,7.2230323392274896,kde,full
1946,-1.1584184842267211,kde,full
1947,1.8114235531758824,kde,full
1948,1.8092378151791677,kde,full
1949,7.4240301720292745,kde,full
1950,-1.1773039799622393,kde,full
1951,1.9451372589979992,kde,full
1952,1.9171506878520304,kde,full
1953,7.019573973956801,kde,full
1954,-1.2019640049054106,kde,full
1955,1.5927283512738952,kde,full
1956,1.7363035235164226,kde,full
1957,7.296420232276964,kde,full
1958,-0.6101918963630313,kde,full
1959,1.7033444773242978,kde,full
1960,1.9844363746244955,kde,full
1961,8.557450902932494,kde,full
1962,-1.1680522835558564,kde,full
1963,1.9964503347180689,kde,full
1964,2.404322944642593,kde,full
1965,11.178825765561733,kde,full
1966,-0.9071010011744016,kde,full
1967,2.031514173163791,kde,full
1968,1.9889619916851708,kde,full
1969,11.759923518764724,kde,full
1970,-1.032593470143977,kde,full
1971,3.668163807992768,kde,full
1972,1.9550729266572957,kde,full
1973,1.7941737702399916,kde,full
1974,11.426704373465132,kde,full
1975,-1.179951365001756,kde,full
1976,2.8863515536489444,kde,full
1977,1.804372111865753,kde,full
1978,1.9090064170047136,kde,full
1979,11.781698920558515,kde,full
1980,-1.292212627401379,kde,full
1981,2.568888917412382,kde,full
1982,1.9563673379131752,kde,full
1983,1.795387979730541,kde,full
1984,9.342774834090166,kde,full
1985,-1.0723981210366544,kde,full
1986,2.566007525828245,kde,full
1987,2.3677039808077938,kde,full
1988,1.8600564567168716,kde,full
1989,9.401797985958469,kde,full
1990,-1.3435455930880302,kde,full
1991,2.5389435188139124,kde,full
1992,1.7233939796193947,kde,full
1993,1.912513663626425,kde,full
1994,8.615470389266022,kde,full
1995,-1.2011581317516504,kde,full
1996,2.3792173887448915,kde,full
1997,1.7313576108817834,kde,full
1998,1.8305338605590782,kde,full
1999,8.758280288298613,kde,full
2000,-1.065983926851834,kde,full
2001,2.5352612926805285,kde,full
2002,1.6473344401714187,kde,full
2003,1.8664202448152518,kde,full
2004,8.044740053645455,kde,full
2005,-0.8036542062447304,kde,full
2006,2.4951146772370465,kde,full
2007,1.8059316741630753,kde,full
2008,2.014664867753584,kde,full
2009,6.953525753108514,kde,full
2010,-0.9551770741439484,kde,full
2011,2.35875146394036,kde,full
2012,1.9266274302382502,kde,full
2013,2.1169734440886967,kde,full
2014,7.019830239671096,kde,full
2015,-1.1117900792965731,kde,full
2016,2.202436368175233,kde,full
2017,1.6271511589847472,kde,full
2018,1.7044221412692475,kde,full
2019,6.625710363249611,kde,full
2020,-1.0645722867420346,kde,full
2021,2.40042205364242,kde,full
2022,1.7179018453514465,kde,full
2023,2.006677247180018,kde,full
2024,7.043130686211971,kde,full
2025,-1.0315486592118177,kde,full
2026,2.706514518725629,kde,full
2027,1.7179609072508897,kde,full
2028,1.9339698841017714,kde,full
2029,5.770702501556072,kde,full
2030,-0.912544388290177,kde,full
2031,2.4920309814163506,kde,full
2032,1.7978773057721371,kde,full
2033,1.926420814549856,kde,full
2034,4.524278814692402,kde,full
2035,-1.0768665791537064,kde,full
2036,2.257156742017361,kde,full
2037,2.000246087096635,kde,full
2038,1.9911648649126439,kde,full
2039,3.186953383075343,kde,full
2040,-1.1802325621565857,kde,full
2041,2.320556739734726,kde,full
2042,1.7884354618438763,kde,full
2043,1.9144544697411048,kde,full
2044,3.4978347871061617,kde,full
2045,-1.0878882061960196,kde,full
2046,2.299832584388062,kde,full
2047,2.206681535898711,kde,full
2048,2.0788203885182286,kde,full
2049,2.647882209633279,kde,full
2050,-1.1890074499020475,kde,full
2051,2.194273607891583,kde,full
2052,1.7801646803275815,kde,full
2053,1.7953632551325736,kde,full
2054,2.3150165236209816,kde,full
2055,-1.1556158163970454,kde,full
2056,2.156050375210168,kde,full
2057,1.7074942634697003,kde,full
2058,1.790684887680853,kde,full
2059,2.6072622606269715,kde,full
2060,-1.1572194752408316,kde,full
2061,2.571937244253872,kde,full
2062,3.2966896820623655,kde,full
2063,1.5906425050491952,kde,full
2064,1.9724339379181004,kde,full
2065,2.8070498722353987,kde,full
2066,2.375013550924102,kde,full
2067,3.8721845291877353,kde,full
2068,3.8774175486111866,kde,full
2069,3.4054603089671454,kde,full
2070,3.8180877919347402,kde,full
2071,2.386140383662294,kde,full
2072,0.12116080537820001,kde,full
2073,2.2162835640645504,kde,full
2074,3.6601948926943346,kde,full
2075,-0.33267347913142975,kde,full
2076,0.2156748373576694,kde,full
2077,-0.24244740148456717,kde,full
2078,2.777513226561478,kde,full
2079,3.0905763770405112,kde,full
2080,3.091534642407279,kde,full
2081,4.265028747132739,kde,full
2082,-0.44649662557042724,kde,full
2083,2.7915317971229907,kde,full
2084,4.41919245540001,kde,full
2085,1.3039273709643582,kde,full
2086,2.554877953812567,kde,full
2087,2.7041061918123717,kde,full
2088,1.8282679513552362,kde,full
2089,6.050935049027469,kde,full
2090,3.2210674502798238,kde,full
2091,2.9151602227029523,kde,full
2092,3.142050627170586,kde,full
2093,2.9896002127425967,kde,full
2094,-0.2661277607519851,kde,full
2095,2.7923699850098105,kde,full
2096,-0.8509721194837094,kde,full
2097,0.8464066387902975,kde,full
2098,-0.5800805802331295,kde,full
2099,1.6560921308161831,kde,full
2100,2.1178756129790672,kde,full
2101,2.090245256545985,kde,full
2102,3.0564157701592656,kde,full
2103,-0.6170865754858256,kde,full
2104,3.6869529337920612,kde,full
2105,2.736705111440363,kde,full
2106,1.2923713115102275,kde,full
2107,2.7096501129339305,kde,full
2108,2.5039203846337172,kde,full
2109,1.6037409889067158,kde,full
2110,3.194202554319926,kde,full
2111,3.0146022497575107,kde,full
2112,2.7119239769016215,kde,full
2113,2.8807312410988137,kde,full
2114,2.798002781954686,kde,full
2115,-0.44043336547673595,kde,full
2116,2.3769853679774218,kde,full
2117,-0.8223165904691736,kde,full
2118,1.7062062719403772,kde,full
2119,-0.6178469935106312,kde,full
2120,1.5874215228912507,kde,full
2121,1.9496604302147236,kde,full
2122,1.992559024665761,kde,full
2123,2.895779702356852,kde,full
2124,-0.9865572660473525,kde,full
2125,2.5036384491540216,kde,full
2126,2.0802673296189753,kde,full
2127,1.9023598484355184,kde,full
2128,4.444354881697263,kde,full
2129,3.0164366704354917,kde,full
2130,1.9056561162889647,kde,full
2131,2.4010911777911392,kde,full
2132,3.0895500090260373,kde,full
2133,2.975990202951865,kde,full
2134,3.0360750354279946,kde,full
2135,3.5476849403254445,kde,full
2136,-0.5826519334527732,kde,full
2137,2.56337395276883,kde,full
2138,-1.093960609432179,kde,full
2139,2.082132881703542,kde,full
2140,-0.8129341327353011,kde,full
2141,1.7315116916929676,kde,full
2142,2.1048966076176954,kde,full
2143,2.325640141099293,kde,full
2144,2.537388552184933,kde,full
2145,-1.1405181843938006,kde,full
2146,1.4531903746960513,kde,full
2147,3.997612936196845,kde,full
2148,1.7079929733586174,kde,full
2149,4.2334326497856045,kde,full
2150,2.8809787266081095,kde,full
2151,1.493787074339243,kde,full
2152,2.454888566514782,kde,full
2153,2.722269995961994,kde,full
2154,2.856391066890058,kde,full
2155,5.481689937320313,kde,full
2156,-0.5697329224668,kde,full
2157,2.537412113114129,kde,full
2158,-1.194328883485183,kde,full
2159,4.049664497021952,kde,full
2160,-1.1125713203367198,kde,full
2161,1.4915494525168556,kde,full
2162,1.8504497957715833,kde,full
2163,1.9921828624604307,kde,full
2164,2.6739828716791543,kde,full
2165,-1.0044093594585828,kde,full
2166,2.1178532262857765,kde,full
2167,2.9051593692601045,kde,full
2168,1.0948334606296906,kde,full
2169,1.4392302016788077,kde,full
2170,2.171854816944596,kde,full
2171,1.4297218686579565,kde,full
2172,2.4380086274017314,kde,full
2173,2.656573784659717,kde,full
2174,2.702274250116901,kde,full
2175,5.945235457977584,kde,full
2176,-0.9177158235089886,kde,full
2177,1.3512026456444117,kde,full
2178,-1.226311354256465,kde,full
2179,2.7412828645160254,kde,full
2180,-0.9303933075596079,kde,full
2181,1.6747733287007314,kde,full
2182,1.9916246755139309,kde,full
2183,1.833576506406034,kde,full
2184,3.0155314506220368,kde,full
2185,-0.7164187646023723,kde,full
2186,1.8856001693570992,kde,full
2187,4.069155091141225,kde,full
2188,1.9656402520134573,kde,full
2189,3.3802360866806054,kde,full
2190,1.1110212833712025,kde,full
2191,1.7358594067718087,kde,full
2192,2.135516573867909,kde,full
2193,1.7621420382224593,kde,full
2194,1.9220221334444183,kde,full
2195,2.4451361126627558,kde,full
2196,2.6065961136995863,kde,full
2197,-0.9498953576918717,kde,full
2198,1.6911448201703438,kde,full
2199,-1.0294980450061404,kde,full
2200,4.7333959418286184,kde,full
2201,-1.1066586727588879,kde,full
2202,1.7182225009157066,kde,full
2203,1.824065347609527,kde,full
2204,1.9488450741787018,kde,full
2205,3.3985460224087194,kde,full
2206,-0.7301186965873957,kde,full
2207,2.2996475155950757,kde,full
2208,3.6194037205096117,kde,full
2209,1.697108654981175,kde,full
2210,1.8292096345346414,kde,full
2211,1.1517054626672507,kde,full
2212,1.8653185654852367,kde,full
2213,2.227848856416805,kde,full
2214,1.4248113657972157,kde,full
2215,2.3580993621895736,kde,full
2216,2.6257642577040223,kde,full
2217,2.7883033231902363,kde,full
2218,-1.229795510669083,kde,full
2219,1.6563436822694322,kde,full
2220,-0.19785790082218757,kde,full
2221,1.6795764616943019,kde,full
2222,-1.1116616251695166,kde,full
2223,1.6796895687950602,kde,full
2224,1.9915047592889885,kde,full
2225,1.9732047280958223,kde,full
2226,2.9847437660487075,kde,full
2227,-1.10525066676982,kde,full
2228,1.7656094576991372,kde,full
2229,3.341235829657254,kde,full
2230,1.378910855385637,kde,full
2231,1.5919748712556459,kde,full
2232,1.16586323184164,kde,full
2233,1.761638199133404,kde,full
2234,2.305703208063577,kde,full
2235,1.4719189103617547,kde,full
2236,2.9390386880561805,kde,full
2237,2.649072336855891,kde,full
2238,2.8156688990049505,kde,full
2239,-0.839637017899036,kde,full
2240,1.1735869171142876,kde,full
2241,0.7529343484395692,kde,full
2242,0.19520942008692935,kde,full
2243,-1.0531634366311986,kde,full
2244,1.824468692279577,kde,full
2245,2.104294704080977,kde,full
2246,1.9752713554168602,kde,full
2247,2.7740376474432265,kde,full
2248,-1.0088774751292866,kde,full
2249,1.3681511042979428,kde,full
2250,3.234215993002844,kde,full
2251,1.2835665640501959,kde,full
2252,2.007761599533696,kde,full
2253,1.3545206146369644,kde,full
2254,3.586383007382725,kde,full
2255,2.7454444616211937,kde,full
2256,1.4498312671824707,kde,full
2257,3.5955454003271594,kde,full
2258,2.7104915293158665,kde,full
2259,2.8685130381687847,kde,full
2260,-1.1555753298240492,kde,full
2261,3.3522919649841034,kde,full
2262,2.5145594396860567,kde,full
2263,-0.38554879520378704,kde,full
2264,-1.2093141546149135,kde,full
